"GoodID";"GoodName";"Description";"Country";"Articul";"RetailPrice";"WholesalePrice";"RetailPriceWithDiscount";"MinQuantityForOrder";"Category";"WarehouseQuantity";"Display";"TheSize";"Color";"Material";"FashionName";"Sex";"ShortName";"GoodTypeFull";"ProducerCollectionFull";"Season";"Barcode";"Pack";"PackSize";"PowerSupply";"CountUnitsPerBox";"Age";"Measure";"MeasureUnit";"Closeout";"RetailPricePerUnit";"WholesalePricePerUnit";"EqualSalePrice";"EqualWholesalePrice";"EqualCurrencyName";"PrimeCost";"SuppLierCode";"Analogs";"WholesaleCount";"MesUnit";"PriceDiscountPercent";"PCName";"ModelGoodID";"GoodTypeName";"SynchronizationSection";"GuaranteePeriod";"GuaranteeMesUnit";"SynchronizationSectionFull";"MinWarehouseQuantity";"WarehouseQuantityForPartner"
23882;"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA 37(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG COGNAC H ";34400;0;34400;0;-1;2;1;"37";"рыжий";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324974";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
23883;"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA 38(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG COGNAC H ";34400;0;34400;0;-1;3;1;"38";"рыжий";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324981";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=1,000|8=2,000"
23884;"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA 39(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG COGNAC H ";34400;0;34400;0;-1;2;1;"39";"рыжий";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324998";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
23885;"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA 40(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG COGNAC H ";34400;0;34400;0;-1;1;1;"40";"рыжий";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж рыжий кожа YF60FLG COGNAC H FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100325001";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=1,000"
23874;"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA 35(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG NERO ";34400;0;34400;0;-1;3;1;"35";"черн";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324899";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=1,000|8=2,000"
23875;"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA 36(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG NERO ";34400;0;34400;0;-1;3;1;"36";"черн";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324905";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=2,000|8=1,000"
23876;"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA 37(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG NERO ";34400;0;34400;0;-1;3;1;"37";"черн";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324912";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=2,000|8=1,000"
23877;"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA 38(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG NERO ";34400;0;34400;0;-1;2;1;"38";"черн";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324929";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
23878;"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA 39(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG NERO ";34400;0;34400;0;-1;3;1;"39";"черн";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324936";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=2,000|8=1,000"
23879;"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA 40(р)";"Ботинки деми на зам плот под с рем ";"FURLA ";"YF60FLG NERO ";34400;0;34400;0;-1;2;1;"40";"черн";"кожа ";"Обувь Ботинки деми на зам плот под с рем Ж черн кожа YF60FLG NERO FURLA";2;"";"Обувь";"FURLA ";"весна-осень";"2914100324943";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"FURLA ";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
13226;"Обувь Ботинки деми на низ под рем кож ZZ Серый Кожа B62625 NAPPA GR NURSACE 36(р)";"Ботинки деми на низ под рем кож ZZ";"NURSACE";"B62625 NAPPA GR";20200;0;20200;0;-1;2;1;"36";"Серый";"Кожа";"Обувь Ботинки деми на низ под рем кож ZZ Серый Кожа B62625 NAPPA GR NURSACE";0;"";"Обувь";"NURSACE";"весна-осень";"8698576724257";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=2,000"
13225;"Обувь Ботинки деми на низ под рем кож ZZ Серый Кожа B62625 NAPPA GR NURSACE 37(р)";"Ботинки деми на низ под рем кож ZZ";"NURSACE";"B62625 NAPPA GR";20200;0;20200;0;-1;2;1;"37";"Серый";"Кожа";"Обувь Ботинки деми на низ под рем кож ZZ Серый Кожа B62625 NAPPA GR NURSACE";0;"";"Обувь";"NURSACE";"весна-осень";"8698576724264";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=2,000"
13228;"Обувь Ботинки деми на низ под рем кож ZZ Серый Кожа B62625 NAPPA GR NURSACE 40(р)";"Ботинки деми на низ под рем кож ZZ";"NURSACE";"B62625 NAPPA GR";20200;0;20200;0;-1;1;1;"40";"Серый";"Кожа";"Обувь Ботинки деми на низ под рем кож ZZ Серый Кожа B62625 NAPPA GR NURSACE";0;"";"Обувь";"NURSACE";"весна-осень";"8698576724295";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
9908;"Обувь Ботинки деми рис на носу черн кожа крупно-зернистая 4906 Black (75) AKAR 44(р)";"Ботинки деми рис на носу ";"AKAR";"4906 Black (75)";13900;0;13900;0;-1;1;1;"44";"черн";"кожа крупно-зернистая";"Обувь Ботинки деми рис на носу черн кожа крупно-зернистая 4906 Black (75) AKAR";0;"";"Обувь";"AKAR";"весна-осень";"2951080110456";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"AKAR";;"Обувь";"";"";0;"";0;"38=1,000"
15496;"Обувь Ботинки деми толс под шнур+рег рем Ж Ментол Кожа B62680 EVERGRAIN 511 NURSACE 35(р)";"Ботинки деми толс под шнур+рег рем ";"NURSACE";"B62680 EVERGRAIN 511";21900;0;21900;0;-1;1;1;"35";"Ментол";"Кожа";"Обувь Ботинки деми толс под шнур+рег рем Ж Ментол Кожа B62680 EVERGRAIN 511 NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8698576981360";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
15499;"Обувь Ботинки деми толс под шнур+рег рем Ж Ментол Кожа B62680 EVERGRAIN 511 NURSACE 39(р)";"Ботинки деми толс под шнур+рег рем ";"NURSACE";"B62680 EVERGRAIN 511";21900;0;21900;0;-1;1;1;"39";"Ментол";"Кожа";"Обувь Ботинки деми толс под шнур+рег рем Ж Ментол Кожа B62680 EVERGRAIN 511 NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8698576981391";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
9534;"Обувь Ботинки деми уст кабл сб завяз кр нос черн замша B49004 SUET SIYAH(86,5) NURSACE 40(р)";"Ботинки деми уст кабл сб завяз кр нос ";"NURSACE";"B49004 SUET SIYAH(86,5)";15900;0;15900;0;-1;2;1;"40";"черн";"замша";"Обувь Ботинки деми уст кабл сб завяз кр нос черн замша B49004 SUET SIYAH(86,5) NURSACE";0;"";"Обувь";"NURSACE";"весна-осень";"8698576192988";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=2,000"
10284;"Обувь Ботинки деми утепл шн резин под плотн Синие Кожа 17848-GTV.R VITELLO BLU GOMMA(124.8) ROMIT 42(р)";"Ботинки деми утепл шн резин под плотн ";"ROMIT";"17848-GTV.R VITELLO BLU GOMMA(";26500;0;26500;0;-1;3;1;"42";"Синие";"Кожа";"Обувь Ботинки деми утепл шн резин под плотн Синие Кожа 17848-GTV.R VITELLO BLU GOMMA(124.8) ROMIT";0;"";"Обувь";"ROMIT";"весна-осень";"2981880114668";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ROMIT";;"Обувь";"";"";0;"";0;"38=3,000"
10285;"Обувь Ботинки деми утепл шн резин под плотн Синие Кожа 17848-GTV.R VITELLO BLU GOMMA(124.8) ROMIT 43(р)";"Ботинки деми утепл шн резин под плотн ";"ROMIT";"17848-GTV.R VITELLO BLU GOMMA(";26500;0;26500;0;-1;2;1;"43";"Синие";"Кожа";"Обувь Ботинки деми утепл шн резин под плотн Синие Кожа 17848-GTV.R VITELLO BLU GOMMA(124.8) ROMIT";0;"";"Обувь";"ROMIT";"весна-осень";"2981880114675";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ROMIT";;"Обувь";"";"";0;"";0;"38=2,000"
10286;"Обувь Ботинки деми утепл шн резин под плотн Синие Кожа 17848-GTV.R VITELLO BLU GOMMA(124.8) ROMIT 44(р)";"Ботинки деми утепл шн резин под плотн ";"ROMIT";"17848-GTV.R VITELLO BLU GOMMA(";26500;0;26500;0;-1;1;1;"44";"Синие";"Кожа";"Обувь Ботинки деми утепл шн резин под плотн Синие Кожа 17848-GTV.R VITELLO BLU GOMMA(124.8) ROMIT";0;"";"Обувь";"ROMIT";"весна-осень";"2981880114682";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ROMIT";;"Обувь";"";"";0;"";0;"38=1,000"
1885;"Обувь ботинки деми шн М черн Кожа GR01950-08 BUFF KOS ENJ(86) NURSACE 44(р)";"ботинки деми шн";"NURSACE";"GR01950-08 BUFF KOS ENJ(86)";15750;0;15750;0;-1;2;1;"44";"черн";"Кожа";"Обувь ботинки деми шн М черн Кожа GR01950-08 BUFF KOS ENJ(86) NURSACE";1;"";"Обувь";"NURSACE";"весна-осень";"8680669654626";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=2,000"
21136;"Обувь Ботинки деми шнур М тем коричн замш 2K1188-1013 BROWN KOMCERO 43(р)";"Ботинки деми шнур ";"KOMCERO ";"2K1188-1013 BROWN ";8300;0;8300;0;-1;1;1;"43";"тем коричн ";"замш";"Обувь Ботинки деми шнур М тем коричн замш 2K1188-1013 BROWN KOMCERO";1;"";"Обувь";"KOMCERO ";"весна-осень";"2914100272671";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"KOMCERO ";;"Обувь";"";"";0;"";0;"38=1,000"
21340;"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI 40(р)";"Ботинки деми шнур+зам";"MARIO FERRETTI ";"63629 704 BLACK ";18900;0;18900;0;-1;1;1;"40";"черн";"Кожа";"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI";1;"";"Обувь";"MARIO FERRETTI ";"весна-осень";"2914100280355";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"MARIO FERRETTI ";;"Обувь";"";"";0;"";0;"38=1,000"
21341;"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI 41(р)";"Ботинки деми шнур+зам";"MARIO FERRETTI ";"63629 704 BLACK ";18900;0;18900;0;-1;1;1;"41";"черн";"Кожа";"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI";1;"";"Обувь";"MARIO FERRETTI ";"весна-осень";"2914100280362";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"MARIO FERRETTI ";;"Обувь";"";"";0;"";0;"38=1,000"
21343;"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI 43(р)";"Ботинки деми шнур+зам";"MARIO FERRETTI ";"63629 704 BLACK ";18900;0;18900;0;-1;1;1;"43";"черн";"Кожа";"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI";1;"";"Обувь";"MARIO FERRETTI ";"весна-осень";"2914100280386";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"MARIO FERRETTI ";;"Обувь";"";"";0;"";0;"38=1,000"
21344;"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI 44(р)";"Ботинки деми шнур+зам";"MARIO FERRETTI ";"63629 704 BLACK ";18900;0;18900;0;-1;1;1;"44";"черн";"Кожа";"Обувь Ботинки деми шнур+зам М черн Кожа 63629 704 BLACK MARIO FERRETTI";1;"";"Обувь";"MARIO FERRETTI ";"весна-осень";"2914100280393";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"MARIO FERRETTI ";;"Обувь";"";"";0;"";0;"38=1,000"
13799;"Обувь Ботинки деми эва под шнзам М черн Кожа 41280 001-BLACK MARIO FERRETTI 43(р)";"Ботинки деми эва под шнзам ";"MARIO FERRETTI ";"41280 001-BLACK ";18500;0;18500;0;-1;1;1;"43";"черн";"Кожа";"Обувь Ботинки деми эва под шнзам М черн Кожа 41280 001-BLACK MARIO FERRETTI";1;"";"Обувь";"MARIO FERRETTI ";"весна-осень";"2914100151778";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"MARIO FERRETTI ";;"Обувь";"";"";0;"";0;"38=1,000"
18;"Обувь Ботинки Ж Ашгрей Кожа B49611 INCAS ASHGREY(105.5) NURSACE 38(р)";"Ботинки";"NURSACE";"B49611 INCAS ASHGREY(105.5)";19200;0;19200;0;-1;1;1;" 38";"Ашгрей";"Кожа";"Обувь Ботинки Ж Ашгрей Кожа B49611 INCAS ASHGREY(105.5) NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8680669556432";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
20;"Обувь Ботинки Ж Ашгрей Кожа B49611 INCAS ASHGREY(105.5) NURSACE 40(р)";"Ботинки";"NURSACE";"B49611 INCAS ASHGREY(105.5)";19200;0;19200;0;-1;1;1;"40";"Ашгрей";"Кожа";"Обувь Ботинки Ж Ашгрей Кожа B49611 INCAS ASHGREY(105.5) NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8680669556456";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
22120;"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE 36(р)";"Ботинки ";"NURSACE";"A70912 TOGO 03";23500;0;23500;0;-1;2;1;"36";"молочные";"кожаные  ";"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE";2;"";"Обувь";"NURSACE";"зима";"8683572264166";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"2=2,000"
22117;"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE 38(р)";"Ботинки ";"NURSACE";"A70912 TOGO 03";23500;0;23500;0;-1;2;1;"38";"молочные";"кожаные  ";"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE";2;"";"Обувь";"NURSACE";"зима";"8683572264173";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
22115;"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE 39(р)";"Ботинки";"NURSACE";"A70912 TOGO 03";23500;0;23500;0;-1;1;1;"39";"молочные";"кожаные  ";"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE";2;"";"Обувь";"NURSACE";"зима";"8683572264180";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"8=1,000"
22119;"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE 40(р)";"Ботинки ";"NURSACE";"A70912 TOGO 03";23500;0;23500;0;-1;2;1;"40";"молочные";"кожаные  ";"Обувь Ботинки Ж молочные кожаные A70912 TOGO 03 NURSACE";2;"";"Обувь";"NURSACE";"зима";"8683572264197";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
21938;"Обувь Ботинки Ж серо-коричневые кожаные A70912 TOGO 03 NURSACE 36(р)";"Ботинки";"NURSACE";"A70912 TOGO 03";23500;0;23500;0;-1;1;1;"36";"серо-коричневые ";"кожаные  ";"Обувь Ботинки Ж серо-коричневые кожаные A70912 TOGO 03 NURSACE";2;"";"Обувь";"NURSACE";"зима";"8683572264234";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
21940;"Обувь Ботинки Ж серо-коричневые кожаные A70912 TOGO 03 NURSACE 40(р)";"Ботинки ";"NURSACE";"A70912 TOGO 03";23500;0;23500;0;-1;2;1;"40";"серо-коричневые ";"кожаные  ";"Обувь Ботинки Ж серо-коричневые кожаные A70912 TOGO 03 NURSACE";2;"";"Обувь";"NURSACE";"зима";"8683572264265";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=2,000"
24;"Обувь Ботинки Ж черн Кожа B49611 INCAS SIYAH(105.5) NURSACE 39(р)";"Ботинки";"NURSACE";"B49611 INCAS SIYAH(105.5) ";19200;0;19200;0;-1;1;1;"39";"черн";"Кожа";"Обувь Ботинки Ж черн Кожа B49611 INCAS SIYAH(105.5) NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8680669556395";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
25;"Обувь Ботинки Ж черн Кожа B49611 INCAS SIYAH(105.5) NURSACE 40(р)";"Ботинки";"NURSACE";"B49611 INCAS SIYAH(105.5)";19200;0;19200;0;-1;2;1;"40";"черн";"Кожа";"Обувь Ботинки Ж черн Кожа B49611 INCAS SIYAH(105.5) NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8680669556401";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=2,000"
24148;"Обувь Ботинки Ж черные Кожа/питон A70942 TOGO+PITON SIYAH NURSACE 36(р)";"Ботинки";"NURSACE";"A70942 TOGO+PITON SIYAH ";32300;0;32300;0;-1;1;1;"36";"черные ";"Кожа/питон ";"Обувь Ботинки Ж черные Кожа/питон A70942 TOGO+PITON SIYAH NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8683572604849";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"8=1,000"
24149;"Обувь Ботинки Ж черные Кожа/питон A70942 TOGO+PITON SIYAH NURSACE 39(р)";"Ботинки";"NURSACE";"A70942 TOGO+PITON SIYAH ";32300;0;32300;0;-1;1;1;"39";"черные ";"Кожа/питон ";"Обувь Ботинки Ж черные Кожа/питон A70942 TOGO+PITON SIYAH NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8683572604863";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"8=1,000"
25436;"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE 35(р)";"Ботинки";"NURSACE";"A70946 SWIF PITON 51 ";26200;0;26200;0;-1;1;1;"35";"черные ";"кожаные  ";"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8683572761580";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"2=1,000"
25435;"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE 36(р)";"Ботинки";"NURSACE";"A70946 SWIF PITON 51 ";26200;0;26200;0;-1;2;1;"36";"черные ";"кожаные  ";"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8683572761597";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
25434;"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE 37(р)";"Ботинки";"NURSACE";"A70946 SWIF PITON 51 ";26200;0;26200;0;-1;2;1;"37";"черные ";"кожаные  ";"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8683572666045";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
25433;"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE 38(р)";"Ботинки";"NURSACE";"A70946 SWIF PITON 51 ";26200;0;26200;0;-1;2;1;"38";"черные ";"кожаные  ";"Обувь Ботинки Ж черные кожаные A70946 SWIF PITON 51 NURSACE";2;"";"Обувь";"NURSACE";"весна-осень";"8683572761603";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"2=1,000|8=1,000"
25077;"Обувь Ботинки зима  прош М черн кожа A3955 182-GRN BLACK ALCARPIN 41(р)";"Ботинки зима  прош";"ALCARPIN ";"A3955 182-GRN BLACK";22900;0;22900;0;-1;3;1;"41";"черн";"кожа ";"Обувь Ботинки зима  прош М черн кожа A3955 182-GRN BLACK ALCARPIN";1;"";"Обувь";"ALCARPIN ";"зима";"2914100345337";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ALCARPIN ";;"Обувь";"";"";0;"";0;"2=1,000|8=2,000"
25079;"Обувь Ботинки зима  прош М черн кожа A3955 182-GRN BLACK ALCARPIN 43(р)";"Ботинки зима  прош";"ALCARPIN ";"A3955 182-GRN BLACK";22900;0;22900;0;-1;1;1;"43";"черн";"кожа ";"Обувь Ботинки зима  прош М черн кожа A3955 182-GRN BLACK ALCARPIN";1;"";"Обувь";"ALCARPIN ";"зима";"2914100345351";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ALCARPIN ";;"Обувь";"";"";0;"";0;"2=1,000"
24042;"Обувь Ботинки зима закр нос шнур прош М коричн Кожа 20320-BAC.RVITELLO T.MORO ROMIT 40(р)";"Ботинки зима закр нос шнур прош ";"ROMIT";"20320-BAC.RVITELLO T.MORO ";41700;0;41700;0;-1;2;1;"40";"коричн";"Кожа ";"Обувь Ботинки зима закр нос шнур прош М коричн Кожа 20320-BAC.RVITELLO T.MORO ROMIT";1;"";"Обувь";"ROMIT";"зима";"2914100326572";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ROMIT";;"Обувь";"";"";0;"";0;"8=2,000"
24043;"Обувь Ботинки зима закр нос шнур прош М коричн Кожа 20320-BAC.RVITELLO T.MORO ROMIT 41(р)";"Ботинки зима закр нос шнур прош ";"ROMIT";"20320-BAC.RVITELLO T.MORO ";41700;0;41700;0;-1;4;1;"41";"коричн";"Кожа ";"Обувь Ботинки зима закр нос шнур прош М коричн Кожа 20320-BAC.RVITELLO T.MORO ROMIT";1;"";"Обувь";"ROMIT";"зима";"2914100326589";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ROMIT";;"Обувь";"";"";0;"";0;"2=1,000|8=3,000"
24045;"Обувь Ботинки зима закр нос шнур прош М коричн Кожа 20320-BAC.RVITELLO T.MORO ROMIT 43(р)";"Ботинки зима закр нос шнур прош ";"ROMIT";"20320-BAC.RVITELLO T.MORO ";41700;0;41700;0;-1;1;1;"43";"коричн";"Кожа ";"Обувь Ботинки зима закр нос шнур прош М коричн Кожа 20320-BAC.RVITELLO T.MORO ROMIT";1;"";"Обувь";"ROMIT";"зима";"2914100326602";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"ROMIT";;"Обувь";"";"";0;"";0;"2=1,000"
2169;"Обувь Ботинки зима М коричневый Кожа GR010226-02K BUFF KOS ENJ KAHVE(92) NURSACE 44(р)";"Ботинки зима ";"NURSACE";"GR010226-02K BUFF KOS ENJ KAHV";15300;0;15300;0;-1;1;1;"44";"коричневый";"кожа";"Обувь Ботинки зима М коричневый Кожа GR010226-02K BUFF KOS ENJ KAHVE(92) NURSACE";1;"";"Обувь";"NURSACE";"зима";"8680669159107";"";"";"";"";"";0;"";0;0;0;0;0;"";0;"";"";0;"";0;"NURSACE";;"Обувь";"";"";0;"";0;"38=1,000"
